364-16	"along with the 10.4.4 update to Tiger. This operating system functioned identically on the PowerPC-based Macs and the new Intel-based machines, with the exception of the Intel release dropping support for the Classic environment. 10.4.4 introduced Rosetta, which translated 32-bit PowerPC machine code to 32-bit x86 code, allowing applications for PowerPC to run on Intel-based Macs without modification. Only PowerPC Macs can be booted from retail copies of the Tiger client DVD, but there is a Universal DVD of Tiger Server 10.4.7 (8K1079) that can boot both PowerPC and Intel Macs. Mac OS X Leopard was released on October 26, 2007. Apple called it ""the largest update of Mac OS X"". Leopard supports both PowerPC- and Intel x86-based Macintosh computers; support for Macs with the G3 processor was"
364-17	dropped, and Macs with the G4 processor required a minimum clock rate of 867 MHz and at least 512 MB of RAM to be installed. The single DVD works for all supported Macs (including 64-bit machines). New features include a new look, an updated Finder, Time Machine, Spaces, Boot Camp pre-installed, full support for 64-bit applications (including graphical applications), new features in Mail and iChat, and a number of new security features. Leopard is an Open Brand UNIX 03 registered product on the Intel platform. It was also the first BSD-based OS to receive UNIX 03 certification. Leopard dropped support for the Classic Environment and all Classic applications, and was the final version of Mac OS X to support the PowerPC architecture. Mac OS X Snow Leopard was
364-18	"released on August 28, 2009, the last version to be available on disc. Rather than delivering big changes to the appearance and end user functionality like the previous releases of Mac OS X, the development of Snow Leopard was deliberately focused on ""under the hood"" changes, increasing the performance, efficiency, and stability of the operating system. For most users, the most noticeable changes are these: the disk space that the operating system frees up after a clean installation compared to Mac OS X 10.5 Leopard, a more responsive Finder rewritten in Cocoa, faster Time Machine backups, more reliable and user friendly disk ejects, a more powerful version of the Preview application, as well as a faster Safari web browser. An update introduced support for the Mac App Store,"
364-19	Apple's digital distribution platform for macOS applications and subsequent macOS upgrades. Snow Leopard only supports Macs with Intel CPUs, requires at least 1 GB of RAM, and drops default support for applications built for the PowerPC architecture (Rosetta can be installed as an additional component to retain support for PowerPC-only applications). Mac OS X Lion (also known as OS X Lion) was released on July 20, 2011. It brought developments made in Apple's iOS, such as an easily navigable display of installed applications (Launchpad) and (a greater use of) multi-touch gestures, to the Mac. This release removed Rosetta, making it incapable of running PowerPC applications. It dropped support for 32-bit Intel processors and requires 2GB of memory. Changes made to the GUI (Graphical User Interface) include the Launchpad
364-20	(similar to the home screen of iOS and iPadOS devices), auto-hiding scrollbars that only appear when they are being used, and Mission Control, which unifies Exposé, Spaces, Dashboard, and full-screen applications within a single interface. Apple also made changes to applications: they resume in the same state as they were before they were closed (similar to iOS). Documents auto-save by default. OS X Mountain Lion was released on July 25, 2012. It incorporates some features seen in iOS 5, which include Game Center, support for iMessage in the new Messages messaging application, and Reminders as a to-do list app separate from iCal (which is renamed as Calendar, like the iOS app). It also includes support for storing iWork documents in iCloud. 2GB of memory is required. Notification Center,
364-21	which makes its debut in Mountain Lion, is a desktop version similar to the one in iOS 5.0 and higher. Application pop-ups are now concentrated on the corner of the screen, and the Center itself is pulled from the right side of the screen. Mountain Lion also includes more Chinese features, including support for Baidu as an option for Safari search engine. Notification Center is added, providing an overview of alerts from applications. Notes is added, as an application separate from Mail, synching with its iOS counterpart through the iCloud service. Messages, an instant messagingsoftware application, replaces iChat. OS X Mavericks was released on October 22, 2013, as a free update through the Mac App Store worldwide. It placed emphasis on battery life, Finder enhancements, other enhancements for
364-22	power users, and continued iCloud integration, as well as bringing more of Apple's iOS apps to the OS X platform. iBooks and Apple Maps applications were added. Mavericks requires 2GB of memory to operate. It is the first version named under Apple's then-new theme of places in California, dubbed Mavericks after the surfing location. Unlike previous versions of OS X, which had progressively decreasing prices since 10.6, 10.9 was available at no charge to all users of compatible systems running Snow Leopard (10.6) or later, beginning Apple's policy of free upgrades for life on its operating system and business software. OS X Yosemite was released to the general public on October 16, 2014, as a free update through the Mac App Store worldwide. It featured a major overhaul
364-23	"of user interface, replaced skeuomorphism with flat graphic design and blurred translucency effects, following the aesthetic introduced with iOS 7. It introduced features called Continuity and Handoff, which allow for tighter integration between paired OS X and iOS devices: the user can handle phone calls or text messages on either their Mac or their iPhone, and edit the same Pages document on either their Mac or their iPad. A later update of the OS included Photos as a replacement for iPhoto and Aperture.[citation needed] OS X El Capitan was revealed on June 8, 2015, during the WWDC15 keynote speech. It was made available as a public beta in July and was made available publicly on September 30, 2015. Apple described this release as containing ""Refinements to the Mac"
364-24	"Experience"" and ""Improvements to System Performance"" rather than new features. Refinements include public transport built into the Maps application, GUI improvements to the Notes application, as well as adopting San Francisco as the system font. Metal API, an application enhancing software, had debuted in this operating system, being available to ""all Macs since 2012"". macOS Sierra was announced on June 13, 2016, during the WWDC16 keynote speech. The update brought the Siri assistant to macOS, featuring several Mac-specific features, like searching for files. It also allowed websites to support Apple Pay as a method of transferring payment, using either a nearby iOS device or Touch ID to authenticate. iCloud also received several improvements, such as the ability to store a user's Desktop and Documents folders on iCloud so"
364-25	they could be synced with other Macs on the same Apple ID. It was released publicly on September 20, 2016. macOS High Sierra was announced on June 5, 2017, during the WWDC17 keynote speech. It was released on September 25, 2017. The release includes many under-the-hood improvements, including a switch to Apple File System (APFS), the introduction of Metal 2, support for HEVC video, and improvements to VR support. In addition, numerous changes were made to standard applications including Photos, Safari, Notes, and Spotlight. macOS Mojave was announced on June 4, 2018, during the WWDC18 keynote speech. It was released on September 24, 2018. Some of the key new features were Dark wallpaper in dark mode, Desktop stacks and Dynamic Desktop, which changes the desktop background image to
364-26	correspond to the user's current time of day. macOS Catalina was announced on June 3, 2019, during the WWDC19 keynote speech. It was released on October 7, 2019. It primarily focuses on updates to built-in apps, such as replacing iTunes with separate Music, Podcasts, and TV apps, redesigned Reminders and Books apps, and a new Find My app. It also features Sidecar, which allows the user to use an iPad as a second screen for their computer, or even simulate a graphics tablet with an Apple Pencil. It is the first version of macOS not to support 32-bit applications. The Dashboard application was also removed in the update. Since macOS Catalina, iOS apps can run on macOS with Project Catalyst but requires the app to be made compatible
364-27	"unlike ARM-powered Apple silicon Macs that can run all iOS apps by default. macOS Big Sur was announced on June 22, 2020, during the WWDC20 keynote speech. It was released November 12, 2020. The major version number is changed, for the first time since ""Mac OS X"" was released, making it macOS 11. It brings ARM support, new icons, GUI changes to the system, and other bug fixes. Since macOS 11.2.3, it is no longer possible to install iOS apps by default from an IPA file instead of the Mac App Store on Apple silicon Macs, which now requires third-party software to unlock the functionality. Big Sur introduced Rosetta 2 to allow 64-bit Intel applications to run on Apple silicon Macs. However, Intel-based Macs are unable to run"
364-28	ARM-based applications, including iOS and iPadOS apps. macOS Monterey was announced on June 7, 2021, during the WWDC21 keynote speech. It was released on October 25, 2021. macOS Monterey introduces new features such as Universal Control, which allows users to use a single keyboard and mouse to move between devices; AirPlay, which now allows users to present and share almost anything; the Shortcuts app, also introduced to macOS, gives users access to galleries of pre-built shortcuts, designed for Macs, a service brought from iOS, and users can now also set up shortcuts, among other things. macOS Monterey is the final version of macOS that officially supports macOS Server. macOS Ventura was announced on June 6, 2022, during the WWDC22 keynote speech. It was released on October 24, 2022.
364-29	"macOS Ventura introduces Stage Manager, a new and optional window manager, a redesigned settings app, and Continuity Camera, which is a program that allows Mac users to use their iPhone as a camera, and several other new features. It is also the first version of macOS without macOS Server support. macOS Sonoma was announced on June 5, 2023, during the WWDC23 keynote speech. Key changes include a revamp of Widgets, the user lock screen, and a video wallpaper/screensaver feature using Apple TV's screen saver videos. It was released on September 26, 2023. ^Trademark #78257226 for Panther, #78269988 for Tiger, #78270003 for Leopard, #78271630 for Cougar and #78271639 for Lynx, all registered in 2004 by Apple Computer, Inc. ""United States Patent and Trademark Office"". Archived from the original on"
364-30	"December 20, 2006. Retrieved December 20, 2006. ^Mastroianni, Brian (June 13, 2016). ""Apple unveils iOS 10, macOS, and more at WWDC 2016"". CBS News. Perhaps one of the announcements that stood out the most was a slight name change. The desktop operating system Mac OS X will now be called macOS to better match with the way the company's other operating systems are named. ^Although the version is now called Cheetah by users, rare evidences can be found to prove that it was called so internally. For instance, a Q&A was created in 2005 which mentions it ""Technical Q&A"". Apple. October 4, 2005. Archived from the original on May 18, 2008. Retrieved December 20, 2006. ^""Mac OS X Leopard – Technology – UNIX"". Leopard Technology Overview. Apple. Archived"
364-31	from the original on June 9, 2011. Retrieved October 26, 2007. Leopard is now an Open Brand UNIX 03 Registered Product, conforming to the SUSv3 and POSIX 1003.1 specifications for the C API, Shell Utilities, and Threads.
365-0	The following is a complete list of books published by Stephen King, an American author of contemporary horror, suspense, science fiction, and fantasy. His books have sold more than 400 million copies, [needs update] and many of them have been adapted into feature films, television movies and comic books. King has published 65 novels/novellas, including seven under the pen name Richard Bachman, and five nonfiction books. He has written over 200 short stories, most of which have been compiled in book collections. Many of his stories are set in his home state of Maine.
366-0	The following is a complete list of books published by Stephen King, an American author of contemporary horror, suspense, science fiction, and fantasy. His books have sold more than 400 million copies, [needs update] and many of them have been adapted into feature films, television movies and comic books. King has published 65 novels/novellas, including seven under the pen name Richard Bachman, and five nonfiction books. He has written over 200 short stories, most of which have been compiled in book collections. Many of his stories are set in his home state of Maine.
367-0	"^""Air raid sirens howl as Biden visits Kyiv"". www.bostonherald.com. February 20, 2023. Archived from the original on February 22, 2023. Biden quietly departed from Joint Base Andrews near Washington at 4:15 a.m. on Sunday, stopping at Ramstein Air Base in Germany before making his way into Ukraine on an overnight train from Poland."
368-0	"The convention for naming exoplanets is an extension of the system used for designating multiple-star systems as adopted by the International Astronomical Union (IAU). For exoplanets orbiting a single star, the IAU designation is formed by taking the designated or proper name of its parent star, and adding a lower case letter. Letters are given in order of each planet's discovery around the parent star, so that the first planet discovered in a system is designated ""b"" (the parent star is considered ""a"") and later planets are given subsequent letters. If several planets in the same system are discovered at the same time, the closest one to the star gets the next letter, followed by the other planets in order of orbital size. A provisional IAU-sanctioned standard exists"
368-1	to accommodate the designation of circumbinary planets. A limited number of exoplanets have IAU-sanctioned proper names. Other naming systems exist. Planets are extremely faint compared to their parent stars. For example, a Sun-like star is about a billion times brighter than the reflected light from any exoplanet orbiting it. It is difficult to detect such a faint light source, and furthermore, the parent star causes a glare that tends to wash it out. It is necessary to block the light from the parent star to reduce the glare while leaving the light from the planet detectable; doing so is a major technical challenge which requires extreme optothermal stability. All exoplanets that have been directly imaged are both large (more massive than Jupiter) and widely separated from their parent
368-2	stars. Specially designed direct-imaging instruments such as Gemini Planet Imager, VLT-SPHERE, and SCExAO will image dozens of gas giants, but the vast majority of known extrasolar planets have only been detected through indirect methods. When the star is behind a planet, its brightness will seem to dimIf a planet crosses (or transits) in front of its parent star's disk, then the observed brightness of the star drops by a small amount. The amount by which the star dims depends on its size and on the size of the planet, among other factors. Because the transit method requires that the planet's orbit intersect a line-of-sight between the host star and Earth, the probability that an exoplanet in a randomly oriented orbit will be observed to transit the star is
368-3	somewhat small. The Kepler telescope used this method. As a planet orbits a star, the star also moves in its own small orbit around the system's center of mass. Variations in the star's radial velocity—that is, the speed with which it moves towards or away from Earth—can be detected from displacements in the star's spectral lines due to the Doppler effect. Extremely small radial-velocity variations can be observed, of 1 m/s or even somewhat less. When multiple planets are present, each one slightly perturbs the others' orbits. Small variations in the times of transit for one planet can thus indicate the presence of another planet, which itself may or may not transit. For example, variations in the transits of the planet Kepler-19b suggest the existence of a second
368-4	planet in the system, the non-transiting Kepler-19c. When a planet orbits multiple stars or if the planet has moons, its transit time can significantly vary per transit. Although no new planets or moons have been discovered with this method, it is used to successfully confirm many transiting circumbinary planets. Microlensing occurs when the gravitational field of a star acts like a lens, magnifying the light of a distant background star. Planets orbiting the lensing star can cause detectable anomalies in magnification as it varies over time. Unlike most other methods which have a detection bias towards planets with small (or for resolved imaging, large) orbits, the microlensing method is most sensitive to detecting planets around 1–10 AU away from Sun-like stars. Astrometry consists of precisely measuring a star's
368-5	position in the sky and observing the changes in that position over time. The motion of a star due to the gravitational influence of a planet may be observable. Because the motion is so small, however, this method has not yet been very productive. It has produced only a few disputed detections, though it has been successfully used to investigate the properties of planets found in other ways. A pulsar (the small, ultradense remnant of a star that has exploded as a supernova) emits radio waves extremely regularly as it rotates. If planets orbit the pulsar, they will cause slight anomalies in the timing of its observed radio pulses. The first confirmed discovery of an extrasolar planet was made using this method. But as of 2011, it has
368-6	not been very productive; five planets have been detected in this way, around three different pulsars. Like pulsars, there are some other types of stars which exhibit periodic activity. Deviations from periodicity can sometimes be caused by a planet orbiting it. As of 2013, a few planets have been discovered with this method. When a planet orbits very close to a star, it catches a considerable amount of starlight. As the planet orbits the star, the amount of light changes due to planets having phases from Earth's viewpoint or planets glowing more from one side than the other due to temperature differences. With the polarimetry method, a polarized light reflected off the planet is separated from unpolarized light emitted from the star. No new planets have been discovered
368-7	with this method, although a few already discovered planets have been detected with this method. Disks of space dust surround many stars, thought to originate from collisions among asteroids and comets. The dust can be detected because it absorbs starlight and re-emits it as infrared radiation. Features on the disks may suggest the presence of planets, though this is not considered a definitive detection method.
369-0	"New England and Virginia colonists originally celebrated days of fasting, as well as days of thanksgiving, thanking God for blessings such as harvests, ship landings, military victories, or the end of a drought. These were observed through church services, accompanied with feasts and other communal gatherings. [b] The event that Americans commonly call the ""first Thanksgiving"" was celebrated by the Pilgrims after their first harvest in the New World in October 1621. This feast lasted three days and was attended by 90 Native American Wampanoag people [c] and 53 survivors of the Mayflower (Pilgrims). Less widely known is an earlier Thanksgiving celebration in Virginia in 1619 by English settlers who had just landed at Berkeley Hundred aboard the ship Margaret. Thanksgiving has been celebrated nationally on and off"
369-1	"since 1789, with a proclamation by President George Washington after a request by Congress. President Thomas Jefferson chose not to observe the holiday, and its celebration was intermittent until President Abraham Lincoln, in 1863, proclaimed a national day of ""Thanksgiving and Praise to our beneficent Father who dwelleth in the Heavens"", calling on the American people to also, ""with humble penitence for our national perverseness and disobedience ... fervently implore the interposition of the Almighty hand to heal the wounds of the nation"". Lincoln declared it for the last Thursday in November. On June 28, 1870, President Ulysses S. Grant signed into law the Holidays Act that made Thanksgiving a yearly appointed federal holiday in Washington, D.C. On January 6, 1885, an act by Congress made Thanksgiving, and"
369-2	other federal holidays, a paid holiday for all federal workers throughout the United States. Under President Franklin D. Roosevelt, the date was moved to one week earlier, observed between 1939 and 1941 amid significant controversy. From 1942 onwards, Thanksgiving, by an act of Congress received a permanent observation date, the fourth Thursday in November, no longer at the discretion of the president. Shrine of the first U.S. Thanksgiving in 1619 at Berkeley Plantation in Charles City County, Virginia Setting aside time to give thanks for one's blessings, along with holding feasts to celebrate a harvest, are both practices that long predate the European settlement of North America. The Puritans observed days of fasting to pray for God's favor, as well as days of thanksgiving to thank God for
369-3	"a bountiful harvest, victory and other joyous occasions. Documented thanksgiving services in territory currently belonging to the United States were conducted in the 16th century by Spaniards and the French. These days of thanksgiving were celebrated through church services and feasting. Historian Michael Gannon claimed St. Augustine, Florida, was founded with a shared thanksgiving meal on September 8, 1565. Thanksgiving services were routine in what became the Commonwealth of Virginia as early as 1607; the first permanent settlement of Jamestown, Virginia, held a thanksgiving in 1610. On December 4, 1619, 38 English settlers celebrated a thanksgiving immediately upon landing at Berkeley Hundred in Charles City County, Virginia. The group's London Company charter specifically required ""that the day of our ships arrival at the place assigned for plantation in"
369-4	"the land of Virginia shall be yearly and perpetually kept holy as a day of thanksgiving to Almighty God"". This celebration has, since the mid 20th century, been commemorated there annually at present-day Berkeley Plantation, the ancestral home of the Harrison family of Virginia. The Plymouth settlers, known as Pilgrims, had settled in a land abandoned when all but one of the Patuxet Indians died in a disease outbreak. After a harsh winter killed half of the Plymouth settlers, the last surviving Patuxet, Tisquantum, more commonly known by the diminutive variant Squanto (who had learned English and avoided the plague as a slave in Europe), came in at the request of Samoset, the first Native American to encounter the Pilgrims. Squanto taught the Pilgrims how to catch eel"
369-5	and grow corn and served as an interpreter for them until he too succumbed to the disease a year later. The Wampanoag leader Massasoit also gave food to the colonists during the first winter when supplies brought from England were insufficient. Massasoit had hoped to establish an alliance between the Wampanoag, themselves greatly weakened by the same plague that extirpated the Patuxet, and the better-armed English in their long-running rivalry with a Narragansett tribe that had largely been spared from the epidemic; the tribe reasoned that, given that the Pilgrims had brought women and children, they had not arrived to wage war against them. The Pilgrims celebrated at Plymouth for three days after their first harvest in 1621. The exact time is unknown, but James Baker, the Plimoth
369-6	"Plantation vice president of research, stated in 1996, ""The event occurred between Sept. 21 and Nov. 11, 1621, with the most likely time being around Michaelmas (Sept. 29), the traditional time."" Seventeenth-century accounts do not identify this as a Thanksgiving observance, rather it followed the harvest. It included 50 people who were on the Mayflower (all who remained of the 100 who had landed) and 90 Native Americans. The feast was cooked by the four adult Pilgrim women who survived their first winter in the New World (Eleanor Billington, Elizabeth Hopkins, Mary Brewster, and Susanna White), along with young daughters and male and female servants. According to accounts by Wampanoag descendants, the harvest was originally set up for the Pilgrims alone; the surviving natives, hearing celebratory gunfire and"
369-7	"fearing war, arrived to see the feast and were warmly welcomed to join the celebration, contributing their own foods to the meal. The Puritan by Augustus St. Gaudens, 1904. The ""buckle hat"" atop the sculpture's head, now associated with the Pilgrims in pop culture, was fictional; Pilgrims never wore such an item, nor has any such hat ever existed as a serious piece of apparel. They began now to gather in the small harvest they had, and to fit up their houses and dwellings against winter, being all well recovered in health and strength and had all things in good plenty. For as some were thus employed in affairs abroad, others were exercised in fishing, about cod and bass and other fish, of which they took good store,"
369-8	of which every family had their portion. All the summer there was no want; and now began to come in store of fowl, as winter approached, of which this place did abound when they can be used (but afterward decreased by degrees). And besides waterfowl, there was a great store of wild turkeys, of which they took many, besides venison, etc. Besides, they had about a peck a meal a week to a person, or now since harvest, Indian corn to the proportion. Which made many afterward write so largely of their plenty here to their friends in England, which were not feigned but true reports. Our harvest being gotten in, our governor sent four men on fowling, that so we might after a special manner rejoice together
369-9	after we had gathered the fruits of our labor. They four in one day killed as much fowl as, with a little help beside, served the company almost a week. At which time, amongst other recreations, we exercised our arms, many of the Indians coming amongst us, and among the rest their greatest king Massasoit, with some ninety men, whom for three days we entertained and feasted, and they went out and killed five deer, which we brought to the plantation and bestowed on our governor, and upon the captain and others. And although it be not always so plentiful as it was at this time with us, yet by the goodness of God, we are so far from want that we often wish you, partakers of our
369-10	plenty. The First Thanksgiving 1621, oil on canvas by Jean Leon Gerome Ferris (1899). The painting shows common misconceptions about the event which persist to modern times: Pilgrims did not wear such outfits, nor did they eat at a dinner table, and the Wampanoag are dressed in the style of Native Americans from the Great Plains. The Pilgrims held a true Thanksgiving celebration in 1623 following a fast and a refreshing 14 day rain, which resulted in a larger harvest. William DeLoss Love calculates that this thanksgiving was made on Wednesday, July 30, 1623, a day before the arrival of a supply ship with more colonists, but before the fall harvest. In Love's opinion, this 1623 thanksgiving was significant because the order to recognize the event was from
369-11	civil authority (Governor Bradford), and not from the church, making it likely the first civil recognition of Thanksgiving in New England. Referring to the 1623 harvest after the nearly catastrophic drought, Bradford wrote: And afterward, the Lord sent them such seasonable showers, with the interchange of fair warm weather as, through His blessing, caused a fruitful and liberal harvest, to their no small comfort and rejoicing. For which mercy, in time convenient, they also set apart a day of thanksgiving ... By this time harvest was come, and instead of famine now God gave them plenty ... for which they blessed God. And the effect of their particular planting was well seen, for all had ... pretty well ... so as any general want or famine had not
369-12	"been amongst them since to this day. These firsthand accounts do not appear to have contributed to the early development of the holiday. Bradford's ""Of Plymouth Plantation"" was not published until the 1850s. The booklet ""Mourt's Relation"" was summarized by other publications without the now-familiar thanksgiving story. By the eighteenth century, the original booklet appeared to be lost or forgotten; a copy was rediscovered in Philadelphia in 1820, with the first full reprinting in 1841. In a footnote the editor, Alexander Young, was the first person to identify the 1621 feast as the first Thanksgiving. According to historian James Baker, debates over where any ""first Thanksgiving"" took place on modern American territory are a ""tempest in a beanpot"". Jeremy Bang opines that, ""Local boosters in Virginia, Florida, and"
369-13	"Texas promote their own colonists, who (like many people getting off a boat) gave thanks for setting foot again on dry land."" According to Baker, ""the American holiday's true origin was the New England Calvinist Thanksgiving. Never coupled with a Sabbath meeting, the Puritan observances were special days set aside during the week for thanksgiving and praise in response to God's providence."" Politically, the 1619 codification and celebration of an annual thanksgiving according to the Berkeley Hundred charter in Virginia prompted President John F. Kennedy to acknowledge the claims of both Massachusetts and Virginia to America's earliest celebrations. He issued Proclamation 3560 on November 5, 1963, saying: ""Over three centuries ago, our forefathers in Virginia and in Massachusetts, far from home in a lonely wilderness, set aside a"
369-14	"time of thanksgiving. On the appointed day, they gave reverent thanks for their safety, for the health of their children, for the fertility of their fields, for the love which bound them together and for the faith which united them with their God."" The Wampanoag were collaboratively active in the first historical Thanksgiving dinner with the Pilgrims. Different accounts of the Thanksgiving meal exist from that the time. ""While the celebrants might well have feasted on wild turkey, the local diet also included fish, eels, shellfish, and a Wampanoag dish called nasaump, which the Pilgrims had adopted: boiled cornmeal mixed with vegetables and meats. There were no potatoes (an indigenous South American food not yet introduced into the global food system) and no pies (because there was no"
369-15	"butter, wheat flour, or sugar)."". The Wampanoag tribe has aligned what they eat with tradition, nature, and time of the season. Their farming and hunting techniques produced much of the dinner for the Pilgrims at the time, but they had a separate notion. Much of today's image and literary text promotes the idea that every party involved ate solely turkey. The First National Proclamation of Thanksgiving was given by the Continental Congress in 1777 from its temporary location in York, Pennsylvania, while the British occupied the national capital at Philadelphia. Delegate Samuel Adams created the first draft. Congress then adopted the final version: For as much as it is the indispensable Duty of all Men to adore the superintending Providence of Almighty God; to acknowledge with Gratitude their"
369-16	Obligation to him for Benefits received, and to implore such farther Blessings as they stand in Need of: And it had pleased him in his abundant Mercy, not only to continue to us the innumerable Bounties of his common Providence; but also to smile upon us in the Prosecution of a just and necessary war, for the Defense and Establishment of our unalienable Rights and Liberties; particularly in that he hath been pleased, in so great a Measure, to prosper the Means used for the Support of our Troops, and to crown our Arms with most signal success: It is therefore recommended to the legislative or executive Powers of these United States to set apart Thursday, the eighteenth Day of December next, for Solemn Thanksgiving and Praise: That
369-17	at one Time and with one Voice, the good People may express the grateful Feelings of their Hearts, and consecrate themselves to the Service of their Divine Benefactor; and that, together with their sincere Acknowledgments and Offerings, they may join the penitent Confession of their manifold Sins, whereby they had forfeited every Favor; and their humble and earnest Supplication that it may please God through the Merits of Jesus Christ, mercifully to forgive and blot them out of Remembrance; That it may please him graciously to afford his Blessing on the Governments of these States respectively, and prosper the public Council of the whole: To inspire our Commanders, both by Land and Sea, and all under them, with that Wisdom and Fortitude which may render them fit Instruments,
369-18	"under the Providence of Almighty God, to secure for these United States, the greatest of all human Blessings, Independence and Peace: That it may please him, to prosper the Trade and Manufactures of the People, and the Labor of the Husbandman, that our Land may yield its Increase: To take Schools and Seminaries of Education, so necessary for cultivating the Principles of true Liberty, Virtue and Piety, under his nurturing Hand; and to prosper the Means of Religion, for the promotion and enlargement of that Kingdom, which consisteth ""in Righteousness, Peace and Joy in the Holy Ghost. And it is further recommended, That servile Labor, and such Recreation, as, though at other Times innocent, may be unbecoming the Purpose of this Appointment, be omitted on so solemn an"
369-19	"Occasion. George Washington, leader of the revolutionary forces in the American Revolutionary War, proclaimed a Thanksgiving in December 1777 as a victory celebration honoring the defeat of the British at Saratoga. The Continental Congress, the legislative body that governed the United States from 1774 to 1789, issued several ""national days of prayer, humiliation, and thanksgiving"", a practice that was continued by presidents Washington and Adams under the Constitution, and has manifested itself in the established American observances of Thanksgiving and the National Day of Prayer today. This proclamation was published in The Independent Gazetteer, or the Chronicle of Freedom, on November 5, 1782, the first being observed on November 28, 1782: By the United States in Congress assembled, PROCLAMATION. It being the indispensable duty of all nations, not"
369-20	only to offer up their supplications to Almighty God, the giver of all good, for His gracious assistance in a time of distress, but also in a solemn and public manner, to give Him praise for His goodness in general, and especially for great and signal interpositions of His Providence in their behalf; therefore, the United States in Congress assembled, taking into their consideration the many instances of Divine goodness to these States in the course of the important conflict, in which they have been so long engaged; the present happy and promising state of public affairs, and the events of the war in the course of the year now drawing to a close; particularly the harmony of the public Councils which is so necessary to the success
369-21	of the public cause; the perfect union and good understanding which has hitherto subsisted between them and their allies, notwithstanding the artful and unwearied attempts of the common enemy to divide them; the success of the arms of the United States and those of their allies; and the acknowledgment of their Independence by another European power, whose friendship and commerce must be of great and lasting advantage to these States; Do hereby recommend it to the inhabitants of these States in general, to observe and request the several states to interpose their authority, in appointing and commanding the observation of THURSDAY the TWENTY-EIGHTH DAY OF NOVEMBER next as a day of SOLEMN THANKSGIVING to GOD for all His mercies; and they do further recommend to all ranks to
369-22	"testify their gratitude to God for His goodness by a cheerful obedience to His laws and by promoting, each in his station, and by his influence, the practice of true and undefiled religion, which is the great foundation of public prosperity and national happiness. Done in Congress at Philadelphia, the eleventh day of October, in the year of our LORD, one thousand seven hundred and eighty-two, and of our Sovereignty and Independence, the seventh. On Thursday, September 24, 1789, the first House of Representatives voted to recommend the First Amendment of the newly drafted Constitution to the states for ratification. The next day, Congressman Elias Boudinot from New Jersey proposed that the House and Senate jointly request of President Washington to proclaim a day of thanksgiving for ""the"
369-23	"many signal favors of Almighty God"". Boudinot said he ""could not think of letting the session pass over without offering an opportunity to all the citizens of the United States of joining, with one voice, in returning to Almighty God their sincere thanks for the many blessings he had poured down upon them."" As President, on October 3, 1789, George Washington made the following proclamation and created the first Thanksgiving Day designated by the national government of the United States of America: Whereas it is the duty of all Nations to acknowledge the providence of Almighty God, to obey his will, to be grateful for his benefits, and humbly to implore his protection and favor, and whereas both Houses of Congress have by their joint Committee requested me"
369-24	"""to recommend to the People of the United States a day of public thanksgiving and prayer to be observed by acknowledging with grateful hearts the many signal favors of Almighty God especially by affording them an opportunity peaceably to establish a form of government for their safety and happiness."" Now therefore I do recommend and assign Thursday the 26th day of November next to be devoted by the People of these States to the service of that great and glorious Being, who is the beneficent Author of all the good that was, that is, or that will be. That we may then all unite in rendering unto him our sincere and humble thanks, for his kind care and protection of the People of this Country previous to their"
369-25	becoming a Nation, for the signal and manifold mercies, and the favorable interpositions of his providence, which we experienced in the course and conclusion of the late war, for the great degree of tranquility, union, and plenty, which we have since enjoyed, for the peaceable and rational manner, in which we have been enabled to establish constitutions of government for our safety and happiness, and particularly the national One now lately instituted, for the civil and religious liberty with which we are blessed; and the means we have of acquiring and diffusing useful knowledge; and in general for all the great and various favors which he hath been pleased to confer upon us. And also that we may then unite in most humbly offering our prayers and supplications
369-26	to the great Lord and Ruler of Nations and beseech him to pardon our national and other transgressions, to enable us all, whether in public or private stations, to perform our several and relative duties properly and punctually, to render our national government a blessing to all the people, by constantly being a Government of wise, just, and constitutional laws, discreetly and faithfully executed and obeyed, to protect and guide all Sovereigns and Nations (especially such as have shown kindness unto us) and to bless them with good government, peace, and concord. To promote the knowledge and practice of true religion and virtue, and the increase of science among them and Us, and generally to grant unto all Mankind such a degree of temporal prosperity as he alone
369-27	knows to be best. Given under my hand at the City of New York the third day of October in the year of our Lord 1789. On January 1, 1795, Washington proclaimed a Thanksgiving Day to be observed on Thursday, February 19. The affectionate sentiments of esteem and approbation which you are so good as to express towards me, on behalf of the Danbury Baptist association, give me the highest satisfaction. My duties dictate a faithful and zealous pursuit of the interests of my constituents, & in proportion as they are persuaded of my fidelity to those duties, the discharge of them becomes more & more pleasing. Believing with you that religion is a matter which lies solely between Man & his God, that he owes account to
369-28	"none other for his faith or his worship, that the legitimate powers of government reach actions only, & not opinions, I contemplate with sovereign reverence that act of the whole American people which declared that their legislature should ""make no law respecting an establishment of religion, or prohibiting the free exercise thereof,"" thus building a wall of separation between Church & State. Adhering to this expression of the supreme will of the nation in behalf of the rights of conscience, I shall see with sincere satisfaction the progress of those sentiments which tend to restore to man all his natural rights, convinced he has no natural right in opposition to his social duties. I reciprocate your kind prayers for the protection & blessing of the common father and"
